"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","UNIQUE_CARRIER","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","CRS_DEP_TIME","CRS_ARR_TIME","ARR_DELAY","CANCELLED","DIVERTED","CRS_ELAPSED_TIME","DISTANCE",
2017,2,7,2,"B6",10721,12264,"0610","0802",-6.00,0.00,0.00,112.00,413.00,
2017,2,8,3,"B6",10721,12264,"0610","0802",9.00,0.00,0.00,112.00,413.00,
2017,2,9,4,"B6",10721,12264,"0610","0802",,1.00,0.00,112.00,413.00,
2017,2,10,5,"B6",10721,12264,"0610","0802",,1.00,0.00,112.00,413.00,
2017,2,13,1,"B6",10721,12264,"0610","0802",,1.00,0.00,112.00,413.00,
2017,2,14,2,"B6",10721,12264,"0610","0802",-23.00,0.00,0.00,112.00,413.00,
2017,2,15,3,"B6",10721,12264,"0610","0802",16.00,0.00,0.00,112.00,413.00,
2017,2,16,4,"B6",10721,12264,"0610","0802",23.00,0.00,0.00,112.00,413.00,
2017,2,17,5,"B6",10721,12264,"0610","0802",-20.00,0.00,0.00,112.00,413.00,
2017,2,18,6,"B6",10721,12264,"0610","0802",-35.00,0.00,0.00,112.00,413.00,
2017,2,19,7,"B6",10721,12264,"0610","0802",-22.00,0.00,0.00,112.00,413.00,
2017,2,20,1,"B6",10721,12264,"0610","0802",-27.00,0.00,0.00,112.00,413.00,
2017,2,21,2,"B6",10721,12264,"0610","0802",-34.00,0.00,0.00,112.00,413.00,
2017,2,22,3,"B6",10721,12264,"0610","0802",-26.00,0.00,0.00,112.00,413.00,
2017,2,23,4,"B6",10721,12264,"0610","0802",-26.00,0.00,0.00,112.00,413.00,
2017,2,24,5,"B6",10721,12264,"0610","0802",-35.00,0.00,0.00,112.00,413.00,
2017,2,25,6,"B6",10721,12264,"0610","0802",-21.00,0.00,0.00,112.00,413.00,
2017,2,26,7,"B6",10721,12264,"0610","0802",-20.00,0.00,0.00,112.00,413.00,
2017,2,27,1,"B6",10721,12264,"0610","0802",-25.00,0.00,0.00,112.00,413.00,
2017,2,28,2,"B6",10721,12264,"0610","0802",-22.00,0.00,0.00,112.00,413.00,
2017,2,1,3,"B6",10721,14843,"1029","1532",-16.00,0.00,0.00,243.00,1674.00,
2017,2,2,4,"B6",10721,14843,"1029","1532",76.00,0.00,0.00,243.00,1674.00,
2017,2,3,5,"B6",10721,14843,"1029","1532",35.00,0.00,0.00,243.00,1674.00,
2017,2,4,6,"B6",10721,14843,"1029","1532",-21.00,0.00,0.00,243.00,1674.00,
2017,2,5,7,"B6",10721,14843,"1029","1532",-9.00,0.00,0.00,243.00,1674.00,
2017,2,6,1,"B6",10721,14843,"1029","1532",-19.00,0.00,0.00,243.00,1674.00,
2017,2,7,2,"B6",10721,14843,"1029","1532",22.00,0.00,0.00,243.00,1674.00,
2017,2,8,3,"B6",10721,14843,"1029","1532",-4.00,0.00,0.00,243.00,1674.00,
2017,2,9,4,"B6",10721,14843,"1029","1532",,1.00,0.00,243.00,1674.00,
2017,2,10,5,"B6",10721,14843,"1029","1532",94.00,0.00,0.00,243.00,1674.00,
2017,2,11,6,"B6",10721,14843,"1029","1532",118.00,0.00,0.00,243.00,1674.00,
2017,2,12,7,"B6",10721,14843,"1029","1532",-27.00,0.00,0.00,243.00,1674.00,
2017,2,13,1,"B6",10721,14843,"1029","1532",56.00,0.00,0.00,243.00,1674.00,
2017,2,14,2,"B6",10721,14843,"1029","1532",-30.00,0.00,0.00,243.00,1674.00,
2017,2,15,3,"B6",10721,14843,"1029","1532",-14.00,0.00,0.00,243.00,1674.00,
2017,2,16,4,"B6",10721,14843,"0943","1446",61.00,0.00,0.00,243.00,1674.00,
2017,2,17,5,"B6",10721,14843,"0943","1446",-30.00,0.00,0.00,243.00,1674.00,
2017,2,18,6,"B6",10721,14843,"0943","1446",-13.00,0.00,0.00,243.00,1674.00,
2017,2,19,7,"B6",10721,14843,"0943","1446",-13.00,0.00,0.00,243.00,1674.00,
2017,2,20,1,"B6",10721,14843,"0943","1446",-15.00,0.00,0.00,243.00,1674.00,
2017,2,21,2,"B6",10721,14843,"0943","1446",2.00,0.00,0.00,243.00,1674.00,
2017,2,22,3,"B6",10721,14843,"0943","1446",13.00,0.00,0.00,243.00,1674.00,
2017,2,23,4,"B6",10721,14843,"0943","1446",-12.00,0.00,0.00,243.00,1674.00,
2017,2,24,5,"B6",10721,14843,"0943","1446",35.00,0.00,0.00,243.00,1674.00,
2017,2,25,6,"B6",10721,14843,"0943","1446",-6.00,0.00,0.00,243.00,1674.00,
2017,2,26,7,"B6",10721,14843,"0943","1446",-13.00,0.00,0.00,243.00,1674.00,
2017,2,27,1,"B6",10721,14843,"0943","1446",-29.00,0.00,0.00,243.00,1674.00,
2017,2,28,2,"B6",10721,14843,"0943","1446",34.00,0.00,0.00,243.00,1674.00,
2017,2,1,3,"B6",14027,12953,"1010","1248",24.00,0.00,0.00,158.00,1035.00,
2017,2,2,4,"B6",14027,12953,"1010","1248",17.00,0.00,0.00,158.00,1035.00,
2017,2,3,5,"B6",14027,12953,"1010","1248",-2.00,0.00,0.00,158.00,1035.00,
2017,2,4,6,"B6",14027,12953,"1010","1248",-12.00,0.00,0.00,158.00,1035.00,
2017,2,5,7,"B6",14027,12953,"1010","1248",-15.00,0.00,0.00,158.00,1035.00,
2017,2,6,1,"B6",14027,12953,"1010","1248",-16.00,0.00,0.00,158.00,1035.00,
2017,2,7,2,"B6",14027,12953,"1010","1248",-13.00,0.00,0.00,158.00,1035.00,
2017,2,8,3,"B6",14027,12953,"1010","1248",-3.00,0.00,0.00,158.00,1035.00,
2017,2,9,4,"B6",14027,12953,"1010","1248",,1.00,0.00,158.00,1035.00,
2017,2,10,5,"B6",14027,12953,"1010","1248",97.00,0.00,0.00,158.00,1035.00,
2017,2,11,6,"B6",14027,12953,"1010","1248",-5.00,0.00,0.00,158.00,1035.00,
2017,2,12,7,"B6",14027,12953,"1010","1248",26.00,0.00,0.00,158.00,1035.00,
2017,2,13,1,"B6",14027,12953,"1010","1248",29.00,0.00,0.00,158.00,1035.00,
2017,2,14,2,"B6",14027,12953,"1010","1248",22.00,0.00,0.00,158.00,1035.00,
2017,2,15,3,"B6",14027,12953,"1010","1248",9.00,0.00,0.00,158.00,1035.00,
2017,2,16,4,"B6",14027,12953,"1000","1245",78.00,0.00,0.00,165.00,1035.00,
2017,2,17,5,"B6",14027,12953,"1000","1245",14.00,0.00,0.00,165.00,1035.00,
2017,2,18,6,"B6",14027,12953,"1000","1245",72.00,0.00,0.00,165.00,1035.00,
2017,2,19,7,"B6",14027,12953,"1000","1245",-6.00,0.00,0.00,165.00,1035.00,
2017,2,20,1,"B6",14027,12953,"1000","1245",-12.00,0.00,0.00,165.00,1035.00,
2017,2,21,2,"B6",14027,12953,"1000","1245",-6.00,0.00,0.00,165.00,1035.00,
2017,2,22,3,"B6",14027,12953,"1000","1245",-11.00,0.00,0.00,165.00,1035.00,
2017,2,23,4,"B6",14027,12953,"1000","1245",-13.00,0.00,0.00,165.00,1035.00,
2017,2,24,5,"B6",14027,12953,"1000","1245",-10.00,0.00,0.00,165.00,1035.00,
2017,2,25,6,"B6",14027,12953,"1000","1245",12.00,0.00,0.00,165.00,1035.00,
2017,2,26,7,"B6",14027,12953,"1000","1245",-25.00,0.00,0.00,165.00,1035.00,
2017,2,27,1,"B6",14027,12953,"1000","1245",-10.00,0.00,0.00,165.00,1035.00,
2017,2,28,2,"B6",14027,12953,"1000","1245",-2.00,0.00,0.00,165.00,1035.00,
2017,2,2,4,"B6",12478,10140,"1957","2306",9.00,0.00,0.00,309.00,1826.00,
2017,2,3,5,"B6",12478,10140,"1957","2306",5.00,0.00,0.00,309.00,1826.00,
2017,2,5,7,"B6",12478,10140,"1957","2306",-15.00,0.00,0.00,309.00,1826.00,
2017,2,6,1,"B6",12478,10140,"1957","2306",-9.00,0.00,0.00,309.00,1826.00,
2017,2,9,4,"B6",12478,10140,"1957","2306",,1.00,0.00,309.00,1826.00,
2017,2,10,5,"B6",12478,10140,"1957","2306",29.00,0.00,0.00,309.00,1826.00,
2017,2,12,7,"B6",12478,10140,"1957","2306",18.00,0.00,0.00,309.00,1826.00,
2017,2,13,1,"B6",12478,10140,"1957","2306",7.00,0.00,0.00,309.00,1826.00,
2017,2,16,4,"B6",12478,10140,"1957","2306",-30.00,0.00,0.00,309.00,1826.00,
2017,2,17,5,"B6",12478,10140,"1957","2306",-18.00,0.00,0.00,309.00,1826.00,
2017,2,18,6,"B6",12478,10140,"1957","2306",-58.00,0.00,0.00,309.00,1826.00,
2017,2,19,7,"B6",12478,10140,"1957","2306",-29.00,0.00,0.00,309.00,1826.00,
2017,2,20,1,"B6",12478,10140,"1957","2306",26.00,0.00,0.00,309.00,1826.00,
2017,2,23,4,"B6",12478,10140,"1957","2306",8.00,0.00,0.00,309.00,1826.00,
2017,2,24,5,"B6",12478,10140,"1957","2306",16.00,0.00,0.00,309.00,1826.00,
2017,2,26,7,"B6",12478,10140,"1957","2306",-4.00,0.00,0.00,309.00,1826.00,
2017,2,27,1,"B6",12478,10140,"1957","2306",31.00,0.00,0.00,309.00,1826.00,
2017,2,2,4,"B6",10140,12478,"2359","0552",-18.00,0.00,0.00,233.00,1826.00,
2017,2,3,5,"B6",10140,12478,"2359","0552",-29.00,0.00,0.00,233.00,1826.00,
2017,2,5,7,"B6",10140,12478,"2359","0552",-19.00,0.00,0.00,233.00,1826.00,
2017,2,6,1,"B6",10140,12478,"2359","0552",-1.00,0.00,0.00,233.00,1826.00,
2017,2,9,4,"B6",10140,12478,"2359","0552",,1.00,0.00,233.00,1826.00,
2017,2,10,5,"B6",10140,12478,"2359","0552",24.00,0.00,0.00,233.00,1826.00,
2017,2,12,7,"B6",10140,12478,"2359","0552",87.00,0.00,0.00,233.00,1826.00,
2017,2,13,1,"B6",10140,12478,"2359","0552",20.00,0.00,0.00,233.00,1826.00,
2017,2,16,4,"B6",10140,12478,"2358","0551",11.00,0.00,0.00,233.00,1826.00,
2017,2,17,5,"B6",10140,12478,"2358","0551",2.00,0.00,0.00,233.00,1826.00,
2017,2,18,6,"B6",10140,12478,"2358","0551",-19.00,0.00,0.00,233.00,1826.00,
2017,2,19,7,"B6",10140,12478,"2358","0551",-6.00,0.00,0.00,233.00,1826.00,
2017,2,20,1,"B6",10140,12478,"2358","0551",18.00,0.00,0.00,233.00,1826.00,
2017,2,23,4,"B6",10140,12478,"2358","0551",-8.00,0.00,0.00,233.00,1826.00,
2017,2,24,5,"B6",10140,12478,"2358","0551",-4.00,0.00,0.00,233.00,1826.00,
2017,2,26,7,"B6",10140,12478,"2358","0551",-15.00,0.00,0.00,233.00,1826.00,
2017,2,27,1,"B6",10140,12478,"2358","0551",12.00,0.00,0.00,233.00,1826.00,
2017,2,1,3,"B6",10721,11697,"0735","1112",42.00,0.00,0.00,217.00,1237.00,
2017,2,2,4,"B6",10721,11697,"0735","1112",-18.00,0.00,0.00,217.00,1237.00,
2017,2,3,5,"B6",10721,11697,"0735","1112",-7.00,0.00,0.00,217.00,1237.00,
2017,2,4,6,"B6",10721,11697,"0735","1112",-17.00,0.00,0.00,217.00,1237.00,
2017,2,5,7,"B6",10721,11697,"0735","1112",-18.00,0.00,0.00,217.00,1237.00,
2017,2,6,1,"B6",10721,11697,"0735","1112",-4.00,0.00,0.00,217.00,1237.00,
2017,2,7,2,"B6",10721,11697,"0735","1112",-21.00,0.00,0.00,217.00,1237.00,
2017,2,8,3,"B6",10721,11697,"0735","1112",52.00,0.00,0.00,217.00,1237.00,
2017,2,9,4,"B6",10721,11697,"0735","1112",,1.00,0.00,217.00,1237.00,
2017,2,10,5,"B6",10721,11697,"0735","1112",114.00,0.00,0.00,217.00,1237.00,
2017,2,11,6,"B6",10721,11697,"0735","1112",28.00,0.00,0.00,217.00,1237.00,
2017,2,12,7,"B6",10721,11697,"0735","1112",0.00,0.00,0.00,217.00,1237.00,
2017,2,13,1,"B6",10721,11697,"0735","1112",,1.00,0.00,217.00,1237.00,
2017,2,14,2,"B6",10721,11697,"0735","1112",6.00,0.00,0.00,217.00,1237.00,
2017,2,15,3,"B6",10721,11697,"0735","1112",-1.00,0.00,0.00,217.00,1237.00,
2017,2,16,4,"B6",10721,11697,"0810","1147",32.00,0.00,0.00,217.00,1237.00,
2017,2,17,5,"B6",10721,11697,"0810","1147",-31.00,0.00,0.00,217.00,1237.00,
2017,2,18,6,"B6",10721,11697,"0810","1147",86.00,0.00,0.00,217.00,1237.00,
2017,2,19,7,"B6",10721,11697,"0810","1147",7.00,0.00,0.00,217.00,1237.00,
2017,2,20,1,"B6",10721,11697,"0810","1147",-41.00,0.00,0.00,217.00,1237.00,
2017,2,21,2,"B6",10721,11697,"0810","1147",-6.00,0.00,0.00,217.00,1237.00,
2017,2,22,3,"B6",10721,11697,"0810","1147",-28.00,0.00,0.00,217.00,1237.00,
2017,2,23,4,"B6",10721,11697,"0810","1147",-22.00,0.00,0.00,217.00,1237.00,
2017,2,24,5,"B6",10721,11697,"0810","1147",-35.00,0.00,0.00,217.00,1237.00,
2017,2,25,6,"B6",10721,11697,"0810","1147",21.00,0.00,0.00,217.00,1237.00,
2017,2,26,7,"B6",10721,11697,"0810","1147",-16.00,0.00,0.00,217.00,1237.00,
2017,2,27,1,"B6",10721,11697,"0810","1147",16.00,0.00,0.00,217.00,1237.00,
2017,2,28,2,"B6",10721,11697,"0810","1147",-23.00,0.00,0.00,217.00,1237.00,
2017,2,16,4,"B6",11697,10721,"2146","0041",10.00,0.00,0.00,175.00,1237.00,
2017,2,17,5,"B6",11697,10721,"2146","0041",-7.00,0.00,0.00,175.00,1237.00,
2017,2,18,6,"B6",11697,10721,"2146","0041",-9.00,0.00,0.00,175.00,1237.00,
2017,2,19,7,"B6",11697,10721,"2146","0041",12.00,0.00,0.00,175.00,1237.00,
2017,2,20,1,"B6",11697,10721,"2146","0041",49.00,0.00,0.00,175.00,1237.00,
2017,2,21,2,"B6",11697,10721,"2146","0041",-9.00,0.00,0.00,175.00,1237.00,
2017,2,22,3,"B6",11697,10721,"2146","0041",25.00,0.00,0.00,175.00,1237.00,
2017,2,23,4,"B6",11697,10721,"2146","0041",44.00,0.00,0.00,175.00,1237.00,
2017,2,24,5,"B6",11697,10721,"2146","0041",5.00,0.00,0.00,175.00,1237.00,
2017,2,25,6,"B6",11697,10721,"2146","0041",85.00,0.00,0.00,175.00,1237.00,
2017,2,26,7,"B6",11697,10721,"2146","0041",4.00,0.00,0.00,175.00,1237.00,
2017,2,27,1,"B6",11697,10721,"2146","0041",-9.00,0.00,0.00,175.00,1237.00,
2017,2,1,3,"B6",12478,14869,"1939","2306",42.00,0.00,0.00,327.00,1990.00,
2017,2,2,4,"B6",12478,14869,"1939","2306",34.00,0.00,0.00,327.00,1990.00,
2017,2,3,5,"B6",12478,14869,"1939","2306",69.00,0.00,0.00,327.00,1990.00,
2017,2,4,6,"B6",12478,14869,"1939","2306",-1.00,0.00,0.00,327.00,1990.00,
2017,2,5,7,"B6",12478,14869,"1939","2306",12.00,0.00,0.00,327.00,1990.00,
2017,2,6,1,"B6",12478,14869,"1939","2306",46.00,0.00,0.00,327.00,1990.00,
2017,2,7,2,"B6",12478,14869,"1939","2306",27.00,0.00,0.00,327.00,1990.00,
2017,2,8,3,"B6",12478,14869,"1939","2306",-6.00,0.00,0.00,327.00,1990.00,
2017,2,9,4,"B6",12478,14869,"1939","2306",,1.00,0.00,327.00,1990.00,
2017,2,10,5,"B6",12478,14869,"1939","2306",29.00,0.00,0.00,327.00,1990.00,
2017,2,11,6,"B6",12478,14869,"1939","2306",10.00,0.00,0.00,327.00,1990.00,
2017,2,12,7,"B6",12478,14869,"1939","2306",16.00,0.00,0.00,327.00,1990.00,
2017,2,13,1,"B6",12478,14869,"1939","2306",-3.00,0.00,0.00,327.00,1990.00,
2017,2,14,2,"B6",12478,14869,"1939","2306",28.00,0.00,0.00,327.00,1990.00,
2017,2,15,3,"B6",12478,14869,"1939","2306",-36.00,0.00,0.00,327.00,1990.00,
2017,2,16,4,"B6",12478,14869,"2059","0024",15.00,0.00,0.00,325.00,1990.00,
2017,2,17,5,"B6",12478,14869,"2059","0024",58.00,0.00,0.00,325.00,1990.00,
2017,2,18,6,"B6",12478,14869,"2059","0024",-23.00,0.00,0.00,325.00,1990.00,
2017,2,19,7,"B6",12478,14869,"2059","0024",-4.00,0.00,0.00,325.00,1990.00,
2017,2,20,1,"B6",12478,14869,"2059","0024",-8.00,0.00,0.00,325.00,1990.00,
2017,2,21,2,"B6",12478,14869,"2059","0024",10.00,0.00,0.00,325.00,1990.00,
2017,2,22,3,"B6",12478,14869,"2059","0024",28.00,0.00,0.00,325.00,1990.00,
2017,2,23,4,"B6",12478,14869,"2059","0024",49.00,0.00,0.00,325.00,1990.00,
2017,2,24,5,"B6",12478,14869,"2059","0024",17.00,0.00,0.00,325.00,1990.00,
2017,2,25,6,"B6",12478,14869,"2059","0024",57.00,0.00,0.00,325.00,1990.00,
2017,2,26,7,"B6",12478,14869,"2059","0024",9.00,0.00,0.00,325.00,1990.00,
2017,2,27,1,"B6",12478,14869,"2059","0024",31.00,0.00,0.00,325.00,1990.00,
2017,2,28,2,"B6",12478,14869,"2059","0024",231.00,0.00,0.00,325.00,1990.00,
2017,2,1,3,"B6",14869,12478,"2247","0503",-49.00,0.00,0.00,256.00,1990.00,
2017,2,2,4,"B6",14869,12478,"2247","0503",-44.00,0.00,0.00,256.00,1990.00,
2017,2,3,5,"B6",14869,12478,"2247","0503",-19.00,0.00,0.00,256.00,1990.00,
2017,2,4,6,"B6",14869,12478,"2247","0503",-7.00,0.00,0.00,256.00,1990.00,
2017,2,5,7,"B6",14869,12478,"2247","0503",-35.00,0.00,0.00,256.00,1990.00,
2017,2,6,1,"B6",14869,12478,"2247","0503",37.00,0.00,0.00,256.00,1990.00,
2017,2,7,2,"B6",14869,12478,"2247","0503",8.00,0.00,0.00,256.00,1990.00,
2017,2,8,3,"B6",14869,12478,"2247","0503",,1.00,0.00,256.00,1990.00,
2017,2,9,4,"B6",14869,12478,"2247","0503",4.00,0.00,0.00,256.00,1990.00,
2017,2,10,5,"B6",14869,12478,"2247","0503",-13.00,0.00,0.00,256.00,1990.00,
2017,2,11,6,"B6",14869,12478,"2247","0503",-51.00,0.00,0.00,256.00,1990.00,
2017,2,12,7,"B6",14869,12478,"2247","0503",-11.00,0.00,0.00,256.00,1990.00,
2017,2,13,1,"B6",14869,12478,"2247","0503",-25.00,0.00,0.00,256.00,1990.00,
2017,2,14,2,"B6",14869,12478,"2247","0503",-20.00,0.00,0.00,256.00,1990.00,
2017,2,15,3,"B6",14869,12478,"2247","0503",-7.00,0.00,0.00,256.00,1990.00,
2017,2,16,4,"B6",14869,12478,"2247","0503",55.00,0.00,0.00,256.00,1990.00,
2017,2,17,5,"B6",14869,12478,"2247","0503",-20.00,0.00,0.00,256.00,1990.00,
2017,2,18,6,"B6",14869,12478,"2247","0503",-22.00,0.00,0.00,256.00,1990.00,
2017,2,19,7,"B6",14869,12478,"2247","0503",41.00,0.00,0.00,256.00,1990.00,
2017,2,20,1,"B6",14869,12478,"2247","0503",-30.00,0.00,0.00,256.00,1990.00,
2017,2,21,2,"B6",14869,12478,"2247","0503",-10.00,0.00,0.00,256.00,1990.00,
2017,2,22,3,"B6",14869,12478,"2247","0503",58.00,0.00,0.00,256.00,1990.00,
2017,2,23,4,"B6",14869,12478,"2247","0503",38.00,0.00,0.00,256.00,1990.00,
2017,2,24,5,"B6",14869,12478,"2247","0503",51.00,0.00,0.00,256.00,1990.00,
2017,2,25,6,"B6",14869,12478,"2247","0503",121.00,0.00,0.00,256.00,1990.00,
2017,2,26,7,"B6",14869,12478,"2247","0503",127.00,0.00,0.00,256.00,1990.00,
2017,2,27,1,"B6",14869,12478,"2247","0503",-25.00,0.00,0.00,256.00,1990.00,
2017,2,28,2,"B6",14869,12478,"2247","0503",5.00,0.00,0.00,256.00,1990.00,
2017,2,1,3,"B6",13495,12478,"0940","1323",-19.00,0.00,0.00,163.00,1182.00,
2017,2,2,4,"B6",13495,12478,"0940","1323",-4.00,0.00,0.00,163.00,1182.00,
2017,2,3,5,"B6",13495,12478,"0940","1323",-19.00,0.00,0.00,163.00,1182.00,
2017,2,4,6,"B6",13495,12478,"0940","1323",-18.00,0.00,0.00,163.00,1182.00,
2017,2,5,7,"B6",13495,12478,"0940","1323",-20.00,0.00,0.00,163.00,1182.00,
2017,2,6,1,"B6",13495,12478,"0940","1323",-11.00,0.00,0.00,163.00,1182.00,
2017,2,7,2,"B6",13495,12478,"0940","1323",-19.00,0.00,0.00,163.00,1182.00,
2017,2,8,3,"B6",13495,12478,"0940","1323",-19.00,0.00,0.00,163.00,1182.00,
2017,2,9,4,"B6",13495,12478,"0940","1323",,1.00,0.00,163.00,1182.00,
2017,2,10,5,"B6",13495,12478,"0940","1323",51.00,0.00,0.00,163.00,1182.00,
2017,2,11,6,"B6",13495,12478,"0940","1323",-6.00,0.00,0.00,163.00,1182.00,
2017,2,12,7,"B6",13495,12478,"0940","1323",-5.00,0.00,0.00,163.00,1182.00,
2017,2,13,1,"B6",13495,12478,"0940","1323",12.00,0.00,0.00,163.00,1182.00,
2017,2,14,2,"B6",13495,12478,"0940","1323",-12.00,0.00,0.00,163.00,1182.00,
2017,2,15,3,"B6",13495,12478,"0940","1323",-22.00,0.00,0.00,163.00,1182.00,
2017,2,16,4,"B6",13495,12478,"0940","1323",-14.00,0.00,0.00,163.00,1182.00,
2017,2,17,5,"B6",13495,12478,"0940","1323",-12.00,0.00,0.00,163.00,1182.00,
2017,2,18,6,"B6",13495,12478,"0940","1323",-8.00,0.00,0.00,163.00,1182.00,
2017,2,19,7,"B6",13495,12478,"0940","1323",2.00,0.00,0.00,163.00,1182.00,
2017,2,20,1,"B6",13495,12478,"0940","1323",-9.00,0.00,0.00,163.00,1182.00,
2017,2,21,2,"B6",13495,12478,"0940","1323",-8.00,0.00,0.00,163.00,1182.00,
2017,2,22,3,"B6",13495,12478,"0940","1323",2.00,0.00,0.00,163.00,1182.00,
2017,2,23,4,"B6",13495,12478,"0940","1323",-9.00,0.00,0.00,163.00,1182.00,
2017,2,24,5,"B6",13495,12478,"0940","1323",119.00,0.00,0.00,163.00,1182.00,
2017,2,25,6,"B6",13495,12478,"0940","1323",-6.00,0.00,0.00,163.00,1182.00,
2017,2,26,7,"B6",13495,12478,"0940","1323",-6.00,0.00,0.00,163.00,1182.00,
2017,2,27,1,"B6",13495,12478,"0940","1323",-15.00,0.00,0.00,163.00,1182.00,
2017,2,28,2,"B6",13495,12478,"0940","1323",2.00,0.00,0.00,163.00,1182.00,
2017,2,1,3,"B6",11278,11697,"1242","1524",-25.00,0.00,0.00,162.00,899.00,
2017,2,2,4,"B6",11278,11697,"1242","1524",-11.00,0.00,0.00,162.00,899.00,
2017,2,3,5,"B6",11278,11697,"1242","1524",20.00,0.00,0.00,162.00,899.00,
2017,2,5,7,"B6",11278,11697,"1242","1524",-21.00,0.00,0.00,162.00,899.00,
2017,2,6,1,"B6",11278,11697,"1242","1524",-22.00,0.00,0.00,162.00,899.00,
2017,2,7,2,"B6",11278,11697,"1242","1524",-1.00,0.00,0.00,162.00,899.00,
2017,2,8,3,"B6",11278,11697,"1242","1524",21.00,0.00,0.00,162.00,899.00,
2017,2,9,4,"B6",11278,11697,"1242","1524",,1.00,0.00,162.00,899.00,
2017,2,10,5,"B6",11278,11697,"1242","1524",61.00,0.00,0.00,162.00,899.00,
2017,2,12,7,"B6",11278,11697,"1242","1524",9.00,0.00,0.00,162.00,899.00,
2017,2,13,1,"B6",11278,11697,"1242","1524",14.00,0.00,0.00,162.00,899.00,
2017,2,14,2,"B6",11278,11697,"1242","1524",-9.00,0.00,0.00,162.00,899.00,
2017,2,15,3,"B6",11278,11697,"1242","1524",41.00,0.00,0.00,162.00,899.00,
2017,2,16,4,"B6",11278,11697,"1300","1540",10.00,0.00,0.00,160.00,899.00,
2017,2,17,5,"B6",11278,11697,"1300","1540",-16.00,0.00,0.00,160.00,899.00,
2017,2,19,7,"B6",11278,11697,"1300","1540",-39.00,0.00,0.00,160.00,899.00,
2017,2,20,1,"B6",11278,11697,"1300","1540",-31.00,0.00,0.00,160.00,899.00,
2017,2,21,2,"B6",11278,11697,"1300","1540",-10.00,0.00,0.00,160.00,899.00,
2017,2,22,3,"B6",11278,11697,"1300","1540",2.00,0.00,0.00,160.00,899.00,
2017,2,23,4,"B6",11278,11697,"1300","1540",-11.00,0.00,0.00,160.00,899.00,
2017,2,24,5,"B6",11278,11697,"1300","1540",-26.00,0.00,0.00,160.00,899.00,
2017,2,26,7,"B6",11278,11697,"1300","1540",-6.00,0.00,0.00,160.00,899.00,
2017,2,27,1,"B6",11278,11697,"1300","1540",-11.00,0.00,0.00,160.00,899.00,
2017,2,28,2,"B6",11278,11697,"1300","1540",-33.00,0.00,0.00,160.00,899.00,
2017,2,2,4,"B6",14570,12478,"2352","0759",22.00,0.00,0.00,307.00,2411.00,
2017,2,3,5,"B6",14570,12478,"2352","0759",-2.00,0.00,0.00,307.00,2411.00,
2017,2,4,6,"B6",14570,12478,"2352","0759",-33.00,0.00,0.00,307.00,2411.00,
2017,2,5,7,"B6",14570,12478,"2352","0759",-31.00,0.00,0.00,307.00,2411.00,
2017,2,6,1,"B6",14570,12478,"2352","0759",12.00,0.00,0.00,307.00,2411.00,
2017,2,9,4,"B6",14570,12478,"2352","0759",,1.00,0.00,307.00,2411.00,
2017,2,10,5,"B6",14570,12478,"2352","0759",107.00,0.00,0.00,307.00,2411.00,
2017,2,11,6,"B6",14570,12478,"2352","0759",15.00,0.00,0.00,307.00,2411.00,
2017,2,12,7,"B6",14570,12478,"2352","0759",-17.00,0.00,0.00,307.00,2411.00,
2017,2,13,1,"B6",14570,12478,"2352","0759",-11.00,0.00,0.00,307.00,2411.00,
2017,2,16,4,"B6",14570,12478,"2359","0807",15.00,0.00,0.00,308.00,2411.00,
2017,2,17,5,"B6",14570,12478,"2359","0807",96.00,0.00,0.00,308.00,2411.00,
2017,2,18,6,"B6",14570,12478,"2359","0807",-24.00,0.00,0.00,308.00,2411.00,
2017,2,19,7,"B6",14570,12478,"2359","0807",6.00,0.00,0.00,308.00,2411.00,
2017,2,20,1,"B6",14570,12478,"2359","0807",20.00,0.00,0.00,308.00,2411.00,
2017,2,21,2,"B6",14570,12478,"2359","0807",8.00,0.00,0.00,308.00,2411.00,
2017,2,22,3,"B6",14570,12478,"2359","0807",14.00,0.00,0.00,308.00,2411.00,
2017,2,23,4,"B6",14570,12478,"2359","0807",15.00,0.00,0.00,308.00,2411.00,
2017,2,24,5,"B6",14570,12478,"2359","0807",15.00,0.00,0.00,308.00,2411.00,
2017,2,25,6,"B6",14570,12478,"2359","0807",109.00,0.00,0.00,308.00,2411.00,
2017,2,26,7,"B6",14570,12478,"2359","0807",-21.00,0.00,0.00,308.00,2411.00,
2017,2,27,1,"B6",14570,12478,"2359","0807",-46.00,0.00,0.00,308.00,2411.00,
2017,2,28,2,"B6",14570,12478,"2359","0807",56.00,0.00,0.00,308.00,2411.00,
2017,2,2,4,"B6",12478,14570,"1938","2301",62.00,0.00,0.00,383.00,2411.00,
2017,2,3,5,"B6",12478,14570,"1938","2301",33.00,0.00,0.00,383.00,2411.00,
2017,2,4,6,"B6",12478,14570,"1938","2301",-2.00,0.00,0.00,383.00,2411.00,
2017,2,5,7,"B6",12478,14570,"1938","2301",2.00,0.00,0.00,383.00,2411.00,
2017,2,6,1,"B6",12478,14570,"1938","2301",18.00,0.00,0.00,383.00,2411.00,
2017,2,9,4,"B6",12478,14570,"1938","2301",,1.00,0.00,383.00,2411.00,
